ID,duration,wav,wav_format,wav_opts
noise-free-sound-0497_48,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_48.wav,wav,
noise-free-sound-0497_49,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_49.wav,wav,
noise-free-sound-0497_50,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_50.wav,wav,
noise-free-sound-0497_51,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_51.wav,wav,
noise-free-sound-0497_52,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_52.wav,wav,
noise-free-sound-0497_53,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_53.wav,wav,
noise-free-sound-0497_54,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_54.wav,wav,
noise-free-sound-0497_55,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_55.wav,wav,
noise-free-sound-0497_56,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_56.wav,wav,
noise-free-sound-0497_57,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_57.wav,wav,
noise-free-sound-0497_58,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_58.wav,wav,
noise-free-sound-0497_59,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_59.wav,wav,
noise-free-sound-0497_60,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_60.wav,wav,
noise-free-sound-0497_61,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_61.wav,wav,
noise-free-sound-0497_62,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_62.wav,wav,
noise-free-sound-0497_63,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_63.wav,wav,
noise-free-sound-0497_64,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_64.wav,wav,
noise-free-sound-0497_65,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_65.wav,wav,
noise-free-sound-0497_66,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_66.wav,wav,
noise-free-sound-0497_67,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_67.wav,wav,
noise-free-sound-0497_68,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_68.wav,wav,
noise-free-sound-0497_69,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_69.wav,wav,
noise-free-sound-0497_70,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_70.wav,wav,
noise-free-sound-0497_71,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_71.wav,wav,
noise-free-sound-0497_72,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_72.wav,wav,
noise-free-sound-0497_73,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_73.wav,wav,
noise-free-sound-0497_74,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_74.wav,wav,
noise-free-sound-0497_75,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_75.wav,wav,
noise-free-sound-0497_76,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_76.wav,wav,
noise-free-sound-0497_77,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_77.wav,wav,
noise-free-sound-0497_78,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_78.wav,wav,
noise-free-sound-0497_79,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_79.wav,wav,
noise-free-sound-0497_80,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_80.wav,wav,
noise-free-sound-0497_81,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_81.wav,wav,
noise-free-sound-0497_82,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_82.wav,wav,
noise-free-sound-0497_83,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_83.wav,wav,
noise-free-sound-0497_84,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_84.wav,wav,
noise-free-sound-0497_85,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_85.wav,wav,
noise-free-sound-0497_86,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_86.wav,wav,
noise-free-sound-0497_87,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_87.wav,wav,
noise-free-sound-0497_88,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_88.wav,wav,
noise-free-sound-0497_89,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_89.wav,wav,
noise-free-sound-0497_90,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_90.wav,wav,
noise-free-sound-0497_91,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_91.wav,wav,
noise-free-sound-0497_92,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_92.wav,wav,
noise-free-sound-0497_93,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_93.wav,wav,
noise-free-sound-0497_94,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_94.wav,wav,
noise-free-sound-0497_95,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_95.wav,wav,
noise-free-sound-0497_96,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_96.wav,wav,
noise-free-sound-0497_97,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_97.wav,wav,
noise-free-sound-0497_98,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_98.wav,wav,
noise-free-sound-0497_99,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0497_99.wav,wav,
noise-free-sound-0498_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0498_0.wav,wav,
noise-free-sound-0499_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0499_0.wav,wav,
noise-free-sound-0499_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0499_1.wav,wav,
noise-free-sound-0500_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_0.wav,wav,
noise-free-sound-0500_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_1.wav,wav,
noise-free-sound-0500_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_2.wav,wav,
noise-free-sound-0500_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_3.wav,wav,
noise-free-sound-0500_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_4.wav,wav,
noise-free-sound-0500_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_5.wav,wav,
noise-free-sound-0500_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_6.wav,wav,
noise-free-sound-0500_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_7.wav,wav,
noise-free-sound-0500_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_8.wav,wav,
noise-free-sound-0500_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_9.wav,wav,
noise-free-sound-0500_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0500_10.wav,wav,
noise-free-sound-0501_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0501_0.wav,wav,
noise-free-sound-0501_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0501_1.wav,wav,
noise-free-sound-0501_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0501_2.wav,wav,
noise-free-sound-0501_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0501_3.wav,wav,
noise-free-sound-0502_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_0.wav,wav,
noise-free-sound-0502_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_1.wav,wav,
noise-free-sound-0502_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_2.wav,wav,
noise-free-sound-0502_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_3.wav,wav,
noise-free-sound-0502_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_4.wav,wav,
noise-free-sound-0502_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_5.wav,wav,
noise-free-sound-0502_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_6.wav,wav,
noise-free-sound-0502_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_7.wav,wav,
noise-free-sound-0502_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_8.wav,wav,
noise-free-sound-0502_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_9.wav,wav,
noise-free-sound-0502_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_10.wav,wav,
noise-free-sound-0502_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_11.wav,wav,
noise-free-sound-0502_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_12.wav,wav,
noise-free-sound-0502_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_13.wav,wav,
noise-free-sound-0502_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_14.wav,wav,
noise-free-sound-0502_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_15.wav,wav,
noise-free-sound-0502_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_16.wav,wav,
noise-free-sound-0502_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_17.wav,wav,
noise-free-sound-0502_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_18.wav,wav,
noise-free-sound-0502_19,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_19.wav,wav,
noise-free-sound-0502_20,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_20.wav,wav,
noise-free-sound-0502_21,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_21.wav,wav,
noise-free-sound-0502_22,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_22.wav,wav,
noise-free-sound-0502_23,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0502_23.wav,wav,
noise-free-sound-0503_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0503_0.wav,wav,
noise-free-sound-0504_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_0.wav,wav,
noise-free-sound-0504_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_1.wav,wav,
noise-free-sound-0504_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_2.wav,wav,
noise-free-sound-0504_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_3.wav,wav,
noise-free-sound-0504_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_4.wav,wav,
noise-free-sound-0504_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_5.wav,wav,
noise-free-sound-0504_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_6.wav,wav,
noise-free-sound-0504_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_7.wav,wav,
noise-free-sound-0504_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_8.wav,wav,
noise-free-sound-0504_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_9.wav,wav,
noise-free-sound-0504_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_10.wav,wav,
noise-free-sound-0504_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_11.wav,wav,
noise-free-sound-0504_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_12.wav,wav,
noise-free-sound-0504_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_13.wav,wav,
noise-free-sound-0504_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_14.wav,wav,
noise-free-sound-0504_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_15.wav,wav,
noise-free-sound-0504_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_16.wav,wav,
noise-free-sound-0504_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_17.wav,wav,
noise-free-sound-0504_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0504_18.wav,wav,
noise-free-sound-0505_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0505_0.wav,wav,
noise-free-sound-0505_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0505_1.wav,wav,
noise-free-sound-0505_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0505_2.wav,wav,
noise-free-sound-0506_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_0.wav,wav,
noise-free-sound-0506_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_1.wav,wav,
noise-free-sound-0506_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_2.wav,wav,
noise-free-sound-0506_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_3.wav,wav,
noise-free-sound-0506_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_4.wav,wav,
noise-free-sound-0506_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_5.wav,wav,
noise-free-sound-0506_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_6.wav,wav,
noise-free-sound-0506_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0506_7.wav,wav,
noise-free-sound-0507,1.1199375,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0507.wav,wav,
noise-free-sound-0508_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0508_0.wav,wav,
noise-free-sound-0508_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0508_1.wav,wav,
noise-free-sound-0509_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0509_0.wav,wav,
noise-free-sound-0509_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0509_1.wav,wav,
noise-free-sound-0509_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0509_2.wav,wav,
noise-free-sound-0510_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0510_0.wav,wav,
noise-free-sound-0510_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0510_1.wav,wav,
noise-free-sound-0510_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0510_2.wav,wav,
noise-free-sound-0510_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0510_3.wav,wav,
noise-free-sound-0510_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0510_4.wav,wav,
noise-free-sound-0510_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0510_5.wav,wav,
noise-free-sound-0511_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0511_0.wav,wav,
noise-free-sound-0512_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0512_0.wav,wav,
noise-free-sound-0513_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0513_0.wav,wav,
noise-free-sound-0513_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0513_1.wav,wav,
noise-free-sound-0513_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0513_2.wav,wav,
noise-free-sound-0514_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0514_0.wav,wav,
noise-free-sound-0515_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0515_0.wav,wav,
noise-free-sound-0516,1.0991875,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0516.wav,wav,
noise-free-sound-0517_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0517_0.wav,wav,
noise-free-sound-0517_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0517_1.wav,wav,
noise-free-sound-0517_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0517_2.wav,wav,
noise-free-sound-0518_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0518_0.wav,wav,
noise-free-sound-0518_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0518_1.wav,wav,
noise-free-sound-0518_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0518_2.wav,wav,
noise-free-sound-0518_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0518_3.wav,wav,
noise-free-sound-0518_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0518_4.wav,wav,
noise-free-sound-0518_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0518_5.wav,wav,
noise-free-sound-0519_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_0.wav,wav,
noise-free-sound-0519_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_1.wav,wav,
noise-free-sound-0519_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_2.wav,wav,
noise-free-sound-0519_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_3.wav,wav,
noise-free-sound-0519_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_4.wav,wav,
noise-free-sound-0519_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_5.wav,wav,
noise-free-sound-0519_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_6.wav,wav,
noise-free-sound-0519_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_7.wav,wav,
noise-free-sound-0519_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_8.wav,wav,
noise-free-sound-0519_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_9.wav,wav,
noise-free-sound-0519_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0519_10.wav,wav,
noise-free-sound-0520_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0520_0.wav,wav,
noise-free-sound-0520_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0520_1.wav,wav,
noise-free-sound-0520_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0520_2.wav,wav,
noise-free-sound-0520_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0520_3.wav,wav,
noise-free-sound-0521_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0521_0.wav,wav,
noise-free-sound-0521_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0521_1.wav,wav,
noise-free-sound-0522_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_0.wav,wav,
noise-free-sound-0522_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_1.wav,wav,
noise-free-sound-0522_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_2.wav,wav,
noise-free-sound-0522_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_3.wav,wav,
noise-free-sound-0522_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_4.wav,wav,
noise-free-sound-0522_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_5.wav,wav,
noise-free-sound-0522_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_6.wav,wav,
noise-free-sound-0522_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_7.wav,wav,
noise-free-sound-0522_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_8.wav,wav,
noise-free-sound-0522_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_9.wav,wav,
noise-free-sound-0522_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_10.wav,wav,
noise-free-sound-0522_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_11.wav,wav,
noise-free-sound-0522_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_12.wav,wav,
noise-free-sound-0522_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_13.wav,wav,
noise-free-sound-0522_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_14.wav,wav,
noise-free-sound-0522_15,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_15.wav,wav,
noise-free-sound-0522_16,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_16.wav,wav,
noise-free-sound-0522_17,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_17.wav,wav,
noise-free-sound-0522_18,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_18.wav,wav,
noise-free-sound-0522_19,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_19.wav,wav,
noise-free-sound-0522_20,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_20.wav,wav,
noise-free-sound-0522_21,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_21.wav,wav,
noise-free-sound-0522_22,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_22.wav,wav,
noise-free-sound-0522_23,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_23.wav,wav,
noise-free-sound-0522_24,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_24.wav,wav,
noise-free-sound-0522_25,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0522_25.wav,wav,
noise-free-sound-0523_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0523_0.wav,wav,
noise-free-sound-0523_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0523_1.wav,wav,
noise-free-sound-0524_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_0.wav,wav,
noise-free-sound-0524_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_1.wav,wav,
noise-free-sound-0524_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_2.wav,wav,
noise-free-sound-0524_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_3.wav,wav,
noise-free-sound-0524_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_4.wav,wav,
noise-free-sound-0524_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_5.wav,wav,
noise-free-sound-0524_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0524_6.wav,wav,
noise-free-sound-0525,0.9583125,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0525.wav,wav,
noise-free-sound-0526,1.4186875,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0526.wav,wav,
noise-free-sound-0527_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0527_0.wav,wav,
noise-free-sound-0527_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0527_1.wav,wav,
noise-free-sound-0527_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0527_2.wav,wav,
noise-free-sound-0528_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0528_0.wav,wav,
noise-free-sound-0529,1.8594375,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0529.wav,wav,
noise-free-sound-0530_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0530_0.wav,wav,
noise-free-sound-0530_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0530_1.wav,wav,
noise-free-sound-0531_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_0.wav,wav,
noise-free-sound-0531_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_1.wav,wav,
noise-free-sound-0531_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_2.wav,wav,
noise-free-sound-0531_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_3.wav,wav,
noise-free-sound-0531_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_4.wav,wav,
noise-free-sound-0531_5,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_5.wav,wav,
noise-free-sound-0531_6,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_6.wav,wav,
noise-free-sound-0531_7,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_7.wav,wav,
noise-free-sound-0531_8,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_8.wav,wav,
noise-free-sound-0531_9,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_9.wav,wav,
noise-free-sound-0531_10,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_10.wav,wav,
noise-free-sound-0531_11,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_11.wav,wav,
noise-free-sound-0531_12,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_12.wav,wav,
noise-free-sound-0531_13,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_13.wav,wav,
noise-free-sound-0531_14,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0531_14.wav,wav,
noise-free-sound-0532_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0532_0.wav,wav,
noise-free-sound-0532_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0532_1.wav,wav,
noise-free-sound-0533_0,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0533_0.wav,wav,
noise-free-sound-0533_1,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0533_1.wav,wav,
noise-free-sound-0533_2,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0533_2.wav,wav,
noise-free-sound-0533_3,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0533_3.wav,wav,
noise-free-sound-0533_4,3.0,dataset/RIRS_NOISES/pointsource_noises/noise-free-sound-0533_4.wav,wav,
